Ticker,Date,V,P
XRAY,2002-10-11,28.73,18.93
XRAY,2002-10-14,27.61,18.98
XRAY,2002-10-15,25.09,18.93
XRAY,2002-10-16,48.88,19.07
XRAY,2002-10-17,54.83,19.53
XRAY,2002-10-18,28.45,19.57
XRAY,2002-10-21,19.81,19.79
XRAY,2002-10-22,96.23,18.09
XRAY,2002-10-23,42.51,17.94
XRAY,2002-10-24,15.62,17.86
XRAY,2002-10-25,9.37,17.98
XRAY,2002-10-28,35.37,17.39
XRAY,2002-10-29,22.05,17.17
XRAY,2002-10-30,20.86,17.02
XRAY,2002-10-31,19.87,17.05
XRAY,2002-11-01,18.82,17.57
XRAY,2002-11-04,14.22,17.09
XRAY,2002-11-05,13.22,17.15
XRAY,2002-11-06,16.93,17.08
XRAY,2002-11-07,15.28,16.90
XRAY,2002-11-08,19.36,16.72
XRAY,2002-11-11,22.05,16.39
XRAY,2002-11-12,10.02,16.66
XRAY,2002-11-13,10.38,16.73
XRAY,2002-11-14,7.43,16.69
XRAY,2002-11-15,18.43,16.97
XRAY,2002-11-18,21.93,16.40
XRAY,2002-11-19,24.81,15.94
XRAY,2002-11-20,24.79,16.00
XRAY,2002-11-21,85.03,14.85
XRAY,2002-11-22,49.68,15.56
XRAY,2002-11-25,38.30,15.26
XRAY,2002-11-26,31.67,14.90
XRAY,2002-11-27,24.32,14.89
XRAY,2002-11-29,11.22,15.49
XRAY,2002-12-02,31.50,15.18
XRAY,2002-12-03,21.88,15.28
XRAY,2002-12-04,23.30,15.30
XRAY,2002-12-05,19.03,15.59
XRAY,2002-12-06,35.52,16.28
XRAY,2002-12-09,25.94,16.26
XRAY,2002-12-10,27.74,16.35
XRAY,2002-12-11,41.38,17.07
XRAY,2002-12-12,31.27,17.00
XRAY,2002-12-13,38.82,16.85
XRAY,2002-12-16,45.11,16.94
XRAY,2002-12-17,19.68,16.86
XRAY,2002-12-18,22.07,16.74
XRAY,2002-12-19,42.93,17.09
XRAY,2002-12-20,225.43,17.54
XRAY,2002-12-23,41.18,17.77
XRAY,2002-12-24,8.80,17.71
XRAY,2002-12-26,11.30,17.57
XRAY,2002-12-27,10.93,17.10
XRAY,2002-12-30,17.67,17.00
XRAY,2002-12-31,26.45,17.20
XRAY,2003-01-02,26.30,17.33
XRAY,2003-01-03,27.07,17.24
XRAY,2003-01-06,29.02,17.30
XRAY,2003-01-07,27.85,16.74
XRAY,2003-01-08,18.50,16.57
XRAY,2003-01-09,28.04,16.98
XRAY,2003-01-10,14.86,16.99
XRAY,2003-01-13,17.60,16.87
XRAY,2003-01-14,18.02,16.97
XRAY,2003-01-15,17.31,16.81
XRAY,2003-01-16,8.84,16.76
XRAY,2003-01-17,16.01,16.52
XRAY,2003-01-21,17.86,16.52
XRAY,2003-01-22,15.47,16.41
XRAY,2003-01-23,23.25,16.31
XRAY,2003-01-24,56.82,15.79
XRAY,2003-01-27,20.96,15.59
XRAY,2003-01-28,24.34,15.53
XRAY,2003-01-29,31.39,15.53
XRAY,2003-01-30,10.80,15.38
XRAY,2003-01-31,12.99,15.52
XRAY,2003-02-03,13.69,15.53
XRAY,2003-02-04,13.27,15.32
XRAY,2003-02-05,20.41,15.24
XRAY,2003-02-06,13.25,15.23
XRAY,2003-02-07,12.22,15.12
XRAY,2003-02-10,13.72,15.23
XRAY,2003-02-11,15.86,15.14
XRAY,2003-02-12,16.05,15.26
XRAY,2003-02-13,16.18,15.15
XRAY,2003-02-14,16.48,15.14
XRAY,2003-02-18,16.77,15.39
XRAY,2003-02-19,9.62,15.44
XRAY,2003-02-20,24.09,15.96
XRAY,2003-02-21,16.71,15.95
XRAY,2003-02-24,19.33,15.90
XRAY,2003-02-25,19.82,16.18
XRAY,2003-02-26,16.67,15.64
XRAY,2003-02-27,13.35,16.12
XRAY,2003-02-28,8.37,16.13
XRAY,2003-03-03,11.26,15.98
XRAY,2003-03-04,20.36,16.24
XRAY,2003-03-05,21.81,16.52
XRAY,2003-03-06,27.26,16.09
XRAY,2003-03-07,17.56,16.10
XRAY,2003-03-10,13.07,15.75
XRAY,2003-03-11,13.13,15.68
XRAY,2003-03-12,15.27,15.37
XRAY,2003-03-13,25.66,15.56
XRAY,2003-03-14,12.75,15.76
XRAY,2003-03-17,19.99,16.31
XRAY,2003-03-18,13.18,16.40
XRAY,2003-03-19,22.49,16.38
XRAY,2003-03-20,14.71,16.26
XRAY,2003-03-21,17.39,16.68
XRAY,2003-03-24,13.78,16.31
XRAY,2003-03-25,14.68,16.59
XRAY,2003-03-26,10.57,16.40
XRAY,2003-03-27,16.24,16.21
XRAY,2003-03-28,9.48,16.28
XRAY,2003-03-31,18.04,16.10
XRAY,2003-04-01,13.29,16.05
XRAY,2003-04-02,15.07,16.32
XRAY,2003-04-03,11.87,16.15
XRAY,2003-04-04,18.98,16.05
XRAY,2003-04-07,14.48,16.10
XRAY,2003-04-08,9.76,16.37
XRAY,2003-04-09,10.33,16.30
XRAY,2003-04-10,10.57,16.47
XRAY,2003-04-11,10.39,16.21
XRAY,2003-04-14,17.28,16.15
XRAY,2003-04-15,17.06,16.18
XRAY,2003-04-16,19.73,15.64
XRAY,2003-04-17,45.67,15.27
XRAY,2003-04-21,15.26,15.28
XRAY,2003-04-22,22.66,15.87
XRAY,2003-04-23,63.20,17.13
XRAY,2003-04-24,21.17,16.85
XRAY,2003-04-25,23.10,16.86
XRAY,2003-04-28,20.04,17.11
XRAY,2003-04-29,11.08,16.98
XRAY,2003-04-30,19.03,17.29
XRAY,2003-05-01,24.27,17.01
XRAY,2003-05-02,18.67,16.99
XRAY,2003-05-05,16.59,16.91
XRAY,2003-05-06,17.99,17.02
XRAY,2003-05-07,12.18,16.85
XRAY,2003-05-08,12.02,16.60
XRAY,2003-05-09,20.09,16.92
XRAY,2003-05-12,26.44,17.05
XRAY,2003-05-13,36.53,16.72
XRAY,2003-05-14,24.09,16.48
XRAY,2003-05-15,20.38,16.53
XRAY,2003-05-16,15.32,16.62
XRAY,2003-05-19,33.12,16.25
XRAY,2003-05-20,12.71,16.36
XRAY,2003-05-21,26.45,16.75
XRAY,2003-05-22,29.89,17.18
XRAY,2003-05-23,14.84,16.93
XRAY,2003-05-27,12.61,17.25
XRAY,2003-05-28,10.54,17.15
XRAY,2003-05-29,11.10,17.18
XRAY,2003-05-30,9.77,17.32
XRAY,2003-06-02,18.40,17.45
XRAY,2003-06-03,12.20,17.54
XRAY,2003-06-04,22.90,17.93
XRAY,2003-06-05,25.83,17.97
XRAY,2003-06-06,54.14,17.68
XRAY,2003-06-09,19.44,17.89
XRAY,2003-06-10,15.78,18.16
XRAY,2003-06-11,22.84,18.62
XRAY,2003-06-12,16.68,18.62
XRAY,2003-06-13,11.33,18.14
XRAY,2003-06-16,16.50,18.74
XRAY,2003-06-17,18.82,18.62
XRAY,2003-06-18,19.63,18.67
XRAY,2003-06-19,22.68,18.33
XRAY,2003-06-20,14.48,18.66
XRAY,2003-06-23,21.33,18.51
XRAY,2003-06-24,13.12,18.52
XRAY,2003-06-25,15.82,18.43
XRAY,2003-06-26,13.76,18.71
XRAY,2003-06-27,13.58,18.74
XRAY,2003-06-30,27.68,18.98
XRAY,2003-07-01,32.23,19.06
XRAY,2003-07-02,11.83,19.01
XRAY,2003-07-03,9.86,19.01
XRAY,2003-07-07,21.91,19.64
XRAY,2003-07-08,30.14,19.87
XRAY,2003-07-09,19.14,19.75
XRAY,2003-07-10,21.42,19.76
XRAY,2003-07-11,14.99,20.31
XRAY,2003-07-14,23.08,20.48
XRAY,2003-07-15,22.65,20.72
XRAY,2003-07-16,27.35,20.39
XRAY,2003-07-17,19.22,19.80
XRAY,2003-07-18,13.65,20.22
XRAY,2003-07-21,16.96,19.94
XRAY,2003-07-22,12.65,20.48
XRAY,2003-07-23,12.37,20.25
XRAY,2003-07-24,11.86,19.92
XRAY,2003-07-25,10.26,20.37
XRAY,2003-07-28,10.71,20.32
XRAY,2003-07-29,24.83,20.39
XRAY,2003-07-30,20.12,20.60
XRAY,2003-07-31,19.08,20.17
XRAY,2003-08-01,20.89,19.80
XRAY,2003-08-04,13.95,19.76
XRAY,2003-08-05,17.00,19.44
XRAY,2003-08-06,12.75,19.46
XRAY,2003-08-07,15.15,19.40
XRAY,2003-08-08,17.93,19.45
XRAY,2003-08-11,10.12,19.46
XRAY,2003-08-12,12.74,19.62
XRAY,2003-08-13,26.98,19.77
XRAY,2003-08-14,17.72,19.89
XRAY,2003-08-15,11.06,19.84
XRAY,2003-08-18,21.72,20.16
XRAY,2003-08-19,21.40,20.00
XRAY,2003-08-20,30.66,19.91
XRAY,2003-08-21,26.58,20.43
XRAY,2003-08-22,14.40,19.78
XRAY,2003-08-25,6.88,19.91
XRAY,2003-08-26,10.25,20.03
XRAY,2003-08-27,7.37,19.96
XRAY,2003-08-28,11.52,20.43
XRAY,2003-08-29,6.87,20.28
XRAY,2003-09-02,18.36,20.49
XRAY,2003-09-03,9.49,20.38
XRAY,2003-09-04,10.82,20.35
XRAY,2003-09-05,7.96,20.03
XRAY,2003-09-08,12.17,20.32
XRAY,2003-09-09,18.03,20.10
XRAY,2003-09-10,11.13,20.16
XRAY,2003-09-11,12.16,20.35
XRAY,2003-09-12,10.15,20.53
XRAY,2003-09-15,9.34,20.32
XRAY,2003-09-16,19.44,20.67
XRAY,2003-09-17,18.03,20.73
XRAY,2003-09-18,27.03,21.04
XRAY,2003-09-19,28.97,21.38
XRAY,2003-09-22,24.93,21.24
XRAY,2003-09-23,35.64,21.56
XRAY,2003-09-24,21.53,21.10
XRAY,2003-09-25,13.31,20.74
XRAY,2003-09-26,10.41,20.65
XRAY,2003-09-29,13.59,21.04
XRAY,2003-09-30,21.33,20.78
XRAY,2003-10-01,22.04,21.06
XRAY,2003-10-02,23.23,21.07
XRAY,2003-10-03,44.70,21.46
XRAY,2003-10-06,18.05,21.37
XRAY,2003-10-07,15.93,21.55
XRAY,2003-10-08,11.47,21.29
XRAY,2003-10-09,13.03,21.53
XRAY,2003-10-10,13.88,21.87
XRAY,2003-10-13,15.68,21.77
XRAY,2003-10-14,7.74,21.90
XRAY,2003-10-15,10.14,21.46
XRAY,2003-10-16,14.90,21.79
XRAY,2003-10-17,22.27,21.32
XRAY,2003-10-20,51.67,20.61
XRAY,2003-10-21,43.63,19.97
XRAY,2003-10-22,24.35,20.35
XRAY,2003-10-23,16.37,20.17
XRAY,2003-10-24,14.74,20.29
XRAY,2003-10-27,10.31,20.18
XRAY,2003-10-28,12.43,20.64
XRAY,2003-10-29,17.22,20.41
XRAY,2003-10-30,13.46,20.31
XRAY,2003-10-31,12.77,20.38
XRAY,2003-11-03,23.11,20.65
XRAY,2003-11-04,13.47,20.47
XRAY,2003-11-05,13.26,20.43
XRAY,2003-11-06,15.01,20.49
XRAY,2003-11-07,15.29,20.43
XRAY,2003-11-10,11.35,20.48
XRAY,2003-11-11,8.84,20.60
XRAY,2003-11-12,14.95,20.73
XRAY,2003-11-13,12.64,20.72
XRAY,2003-11-14,15.17,20.20
XRAY,2003-11-17,18.87,20.20
XRAY,2003-11-18,18.53,19.74
XRAY,2003-11-19,22.40,19.68
XRAY,2003-11-20,20.64,19.78
XRAY,2003-11-21,19.98,19.99
XRAY,2003-11-24,26.37,20.42
XRAY,2003-11-25,21.34,20.83
XRAY,2003-11-26,11.25,20.80
XRAY,2003-11-28,5.15,20.89
XRAY,2003-12-01,14.42,21.28
XRAY,2003-12-02,16.89,21.25
XRAY,2003-12-03,23.18,21.30
XRAY,2003-12-04,18.87,21.13
XRAY,2003-12-05,15.71,20.83
XRAY,2003-12-08,14.07,21.11
XRAY,2003-12-09,22.62,20.80
XRAY,2003-12-10,14.32,20.87
XRAY,2003-12-11,22.03,21.00
XRAY,2003-12-12,12.89,20.85
XRAY,2003-12-15,16.94,20.55
XRAY,2003-12-16,11.53,20.61
XRAY,2003-12-17,10.02,20.62
XRAY,2003-12-18,19.00,20.55
XRAY,2003-12-19,30.84,20.27
XRAY,2003-12-22,22.30,20.37
XRAY,2003-12-23,13.12,20.50
XRAY,2003-12-24,6.22,20.48
XRAY,2003-12-26,2.80,20.43
XRAY,2003-12-29,17.70,20.93
XRAY,2003-12-30,13.80,20.96
XRAY,2003-12-31,17.98,20.98
XRAY,2004-01-02,11.23,20.75
XRAY,2004-01-05,18.81,20.41
XRAY,2004-01-06,25.34,20.44
XRAY,2004-01-07,18.09,20.33
XRAY,2004-01-08,16.86,20.46
XRAY,2004-01-09,20.37,20.43
XRAY,2004-01-12,17.81,20.19
XRAY,2004-01-13,25.18,20.00
XRAY,2004-01-14,24.99,19.88
XRAY,2004-01-15,37.15,19.88
XRAY,2004-01-16,33.58,20.00
XRAY,2004-01-20,23.14,19.84
XRAY,2004-01-21,36.34,19.98
XRAY,2004-01-22,23.93,20.09
XRAY,2004-01-23,21.89,20.11
XRAY,2004-01-26,11.01,20.61
XRAY,2004-01-27,13.83,20.29
XRAY,2004-01-28,25.68,19.93
XRAY,2004-01-29,16.61,20.34
XRAY,2004-01-30,114.54,19.52
XRAY,2004-02-02,30.97,19.79
XRAY,2004-02-03,30.31,20.20
XRAY,2004-02-04,20.11,20.04
XRAY,2004-02-05,23.00,19.93
XRAY,2004-02-06,17.15,20.15
XRAY,2004-02-09,14.10,20.04
XRAY,2004-02-10,17.93,20.25
XRAY,2004-02-11,18.55,20.56
XRAY,2004-02-12,27.88,20.40
XRAY,2004-02-13,21.33,20.24
XRAY,2004-02-17,12.38,20.48
XRAY,2004-02-18,28.06,19.86
XRAY,2004-02-19,23.24,19.50
XRAY,2004-02-20,28.29,19.94
XRAY,2004-02-23,26.80,19.88
XRAY,2004-02-24,26.88,19.99
XRAY,2004-02-25,22.26,20.02
XRAY,2004-02-26,22.09,20.39
XRAY,2004-02-27,21.01,20.39
XRAY,2004-03-01,24.30,20.78
XRAY,2004-03-02,21.99,20.53
XRAY,2004-03-03,21.69,20.79
XRAY,2004-03-04,13.14,20.76
XRAY,2004-03-05,16.12,20.90
XRAY,2004-03-08,21.13,20.40
XRAY,2004-03-09,13.69,20.51
XRAY,2004-03-10,14.56,20.42
XRAY,2004-03-11,17.45,20.25
XRAY,2004-03-12,16.19,20.61
XRAY,2004-03-15,16.41,20.33
XRAY,2004-03-16,12.48,20.26
XRAY,2004-03-17,9.88,20.50
XRAY,2004-03-18,14.11,20.30
XRAY,2004-03-19,10.94,20.01
XRAY,2004-03-22,21.79,20.11
XRAY,2004-03-23,17.07,20.04
XRAY,2004-03-24,22.47,20.04
XRAY,2004-03-25,22.33,20.44
XRAY,2004-03-26,20.55,20.27
XRAY,2004-03-29,19.43,20.52
XRAY,2004-03-30,19.66,20.56
XRAY,2004-03-31,14.49,20.62
XRAY,2004-04-01,43.14,21.15
XRAY,2004-04-02,22.40,21.53
XRAY,2004-04-05,19.64,21.83
XRAY,2004-04-06,22.10,21.72
XRAY,2004-04-07,14.05,21.76
XRAY,2004-04-08,19.41,21.53
XRAY,2004-04-12,11.30,21.74
XRAY,2004-04-13,21.40,21.49
XRAY,2004-04-14,14.89,21.73
XRAY,2004-04-15,24.43,21.60
XRAY,2004-04-16,18.69,21.76
XRAY,2004-04-19,11.20,21.80
XRAY,2004-04-20,9.63,21.32
XRAY,2004-04-21,32.83,21.73
XRAY,2004-04-22,33.49,22.59
XRAY,2004-04-23,34.74,22.78
XRAY,2004-04-26,42.97,22.82
XRAY,2004-04-27,42.69,22.37
XRAY,2004-04-28,23.80,22.50
XRAY,2004-04-29,40.56,22.94
XRAY,2004-04-30,36.59,22.54
XRAY,2004-05-03,26.61,22.67
XRAY,2004-05-04,28.60,22.67
XRAY,2004-05-05,19.67,22.76
XRAY,2004-05-06,20.75,22.70
XRAY,2004-05-07,33.32,22.75
XRAY,2004-05-10,55.21,22.65
XRAY,2004-05-11,32.53,22.88
XRAY,2004-05-12,28.00,23.01
XRAY,2004-05-13,37.66,23.25
XRAY,2004-05-14,32.31,23.27
XRAY,2004-05-17,24.04,22.96
XRAY,2004-05-18,20.26,22.85
XRAY,2004-05-19,21.63,22.51
XRAY,2004-05-20,23.43,22.39
XRAY,2004-05-21,20.41,22.52
XRAY,2004-05-24,18.80,22.30
XRAY,2004-05-25,16.77,22.89
XRAY,2004-05-26,10.38,22.94
XRAY,2004-05-27,12.85,22.92
XRAY,2004-05-28,11.01,22.98
XRAY,2004-06-01,26.14,23.59
XRAY,2004-06-02,12.82,23.37
XRAY,2004-06-03,14.68,23.18
XRAY,2004-06-04,19.59,23.36
XRAY,2004-06-07,17.06,23.43
XRAY,2004-06-08,19.55,23.38
XRAY,2004-06-09,12.45,23.18
XRAY,2004-06-10,9.93,23.49
XRAY,2004-06-14,12.25,23.08
XRAY,2004-06-15,19.63,23.05
XRAY,2004-06-16,11.99,23.14
XRAY,2004-06-17,14.26,23.43
XRAY,2004-06-18,21.11,23.48
XRAY,2004-06-21,13.05,23.18
XRAY,2004-06-22,14.56,23.15
XRAY,2004-06-23,13.15,23.23
XRAY,2004-06-24,10.14,23.21
XRAY,2004-06-25,14.90,23.03
XRAY,2004-06-28,13.82,23.28
XRAY,2004-06-29,21.17,23.99
XRAY,2004-06-30,38.23,24.26
XRAY,2004-07-01,19.10,24.08
XRAY,2004-07-02,10.16,24.18
XRAY,2004-07-06,9.52,23.93
XRAY,2004-07-07,19.03,24.35
XRAY,2004-07-08,18.37,24.23
XRAY,2004-07-09,18.55,24.06
XRAY,2004-07-12,21.94,24.09
XRAY,2004-07-13,7.47,23.99
XRAY,2004-07-14,12.44,24.18
XRAY,2004-07-15,13.07,24.08
XRAY,2004-07-16,19.76,23.48
XRAY,2004-07-19,11.54,23.63
XRAY,2004-07-20,16.03,23.70
XRAY,2004-07-21,12.50,22.98
XRAY,2004-07-22,23.02,23.05
XRAY,2004-07-23,14.41,22.44
XRAY,2004-07-26,30.18,21.76
XRAY,2004-07-27,27.89,22.86
XRAY,2004-07-28,29.12,22.41
XRAY,2004-07-29,21.71,22.78
XRAY,2004-07-30,11.12,22.64
XRAY,2004-08-02,19.51,23.05
XRAY,2004-08-03,23.22,23.17
XRAY,2004-08-04,17.80,23.41
XRAY,2004-08-05,34.76,22.98
XRAY,2004-08-06,25.84,22.32
XRAY,2004-08-09,19.08,22.11
XRAY,2004-08-10,20.12,22.46
XRAY,2004-08-11,21.51,22.46
XRAY,2004-08-12,11.45,22.23
XRAY,2004-08-13,9.49,22.12
XRAY,2004-08-16,19.81,22.23
XRAY,2004-08-17,16.10,22.25
XRAY,2004-08-18,15.10,22.68
XRAY,2004-08-19,10.70,22.61
XRAY,2004-08-20,8.14,22.82
XRAY,2004-08-23,8.69,22.76
XRAY,2004-08-24,11.00,23.03
XRAY,2004-08-25,19.63,23.28
XRAY,2004-08-26,6.54,23.10
XRAY,2004-08-27,12.46,23.30
XRAY,2004-08-30,16.12,23.33
XRAY,2004-08-31,20.89,23.72
XRAY,2004-09-01,28.73,23.68
XRAY,2004-09-02,15.50,24.18
XRAY,2004-09-03,15.22,23.95
XRAY,2004-09-07,12.97,24.21
XRAY,2004-09-08,16.06,24.05
XRAY,2004-09-09,12.65,24.15
XRAY,2004-09-10,20.18,24.19
XRAY,2004-09-13,22.07,24.45
XRAY,2004-09-14,24.14,24.32
XRAY,2004-09-15,25.97,23.88
XRAY,2004-09-16,19.71,23.91
XRAY,2004-09-17,14.38,23.96
XRAY,2004-09-20,11.88,23.84
XRAY,2004-09-21,13.08,24.05
XRAY,2004-09-22,16.53,23.56
XRAY,2004-09-23,11.80,23.72
XRAY,2004-09-24,11.69,23.83
XRAY,2004-09-27,15.84,23.46
XRAY,2004-09-28,14.32,23.83
XRAY,2004-09-29,17.85,24.14
XRAY,2004-09-30,21.73,24.21
XRAY,2004-10-01,26.19,24.86
XRAY,2004-10-04,18.85,24.92
XRAY,2004-10-05,37.01,24.95
XRAY,2004-10-06,15.19,25.22
XRAY,2004-10-07,16.79,24.69
XRAY,2004-10-08,15.12,24.52
XRAY,2004-10-11,8.43,24.57
XRAY,2004-10-12,17.12,24.45
XRAY,2004-10-13,26.91,24.30
XRAY,2004-10-14,16.05,24.26
XRAY,2004-10-15,34.40,24.29
XRAY,2004-10-18,18.57,24.98
XRAY,2004-10-19,23.85,24.92
XRAY,2004-10-20,35.05,24.98
XRAY,2004-10-21,14.80,24.64
XRAY,2004-10-22,9.90,24.40
XRAY,2004-10-25,15.02,24.45
XRAY,2004-10-26,19.80,24.76
XRAY,2004-10-27,107.31,24.55
XRAY,2004-10-28,34.44,24.33
XRAY,2004-10-29,20.25,24.24
XRAY,2004-11-01,35.25,24.24
XRAY,2004-11-02,16.63,24.16
XRAY,2004-11-03,19.89,24.43
XRAY,2004-11-04,23.66,24.53
XRAY,2004-11-05,20.49,24.78
XRAY,2004-11-08,17.99,24.86
XRAY,2004-11-09,14.04,25.05
XRAY,2004-11-10,17.56,25.27
XRAY,2004-11-11,16.23,25.40
XRAY,2004-11-12,13.65,25.32
XRAY,2004-11-15,22.22,24.93
XRAY,2004-11-16,23.63,24.70
XRAY,2004-11-17,25.08,24.40
XRAY,2004-11-18,28.12,24.31
XRAY,2004-11-19,23.77,23.91
XRAY,2004-11-22,30.31,24.15
XRAY,2004-11-23,36.21,23.93
XRAY,2004-11-24,37.40,24.28
XRAY,2004-11-26,5.92,24.29
XRAY,2004-11-29,13.93,24.48
XRAY,2004-11-30,17.75,24.52
XRAY,2004-12-01,21.15,24.91
XRAY,2004-12-02,18.04,24.98
XRAY,2004-12-03,15.78,25.08
XRAY,2004-12-06,12.07,25.17
XRAY,2004-12-07,22.01,24.51
XRAY,2004-12-08,17.38,25.21
XRAY,2004-12-09,21.74,25.48
XRAY,2004-12-10,18.63,25.56
XRAY,2004-12-13,22.92,25.59
XRAY,2004-12-14,16.62,25.83
XRAY,2004-12-15,23.40,25.96
XRAY,2004-12-16,22.26,25.64
XRAY,2004-12-17,38.72,26.01
XRAY,2004-12-20,35.48,26.12
XRAY,2004-12-21,21.41,26.23
XRAY,2004-12-22,23.66,26.09
XRAY,2004-12-23,17.88,25.86
XRAY,2004-12-27,18.51,25.84
XRAY,2004-12-28,20.27,26.34
XRAY,2004-12-29,11.22,26.34
XRAY,2004-12-30,9.13,26.35
XRAY,2004-12-31,13.78,26.22
XRAY,2005-01-03,28.43,25.96
XRAY,2005-01-04,17.00,25.75
XRAY,2005-01-05,18.42,25.45
XRAY,2005-01-06,13.03,25.57
XRAY,2005-01-07,13.26,25.37
XRAY,2005-01-10,21.25,25.94
XRAY,2005-01-11,16.53,25.94
XRAY,2005-01-12,20.86,25.85
XRAY,2005-01-13,25.18,25.58
XRAY,2005-01-14,13.00,25.82
XRAY,2005-01-18,16.79,25.94
XRAY,2005-01-19,17.27,25.91
XRAY,2005-01-20,22.66,26.06
XRAY,2005-01-21,27.92,25.80
XRAY,2005-01-24,21.47,25.80
XRAY,2005-01-25,30.16,25.92
XRAY,2005-01-26,33.27,25.87
XRAY,2005-01-27,69.40,27.00
XRAY,2005-01-28,58.69,26.55
XRAY,2005-01-31,70.05,26.16
XRAY,2005-02-01,40.49,26.52
XRAY,2005-02-02,17.85,26.54
XRAY,2005-02-03,22.89,26.38
XRAY,2005-02-04,20.13,26.93
XRAY,2005-02-07,33.12,26.59
XRAY,2005-02-08,23.17,26.88
XRAY,2005-02-09,19.92,26.31
XRAY,2005-02-10,15.59,26.35
XRAY,2005-02-11,16.24,26.60
XRAY,2005-02-14,15.42,26.33
XRAY,2005-02-15,40.29,27.05
XRAY,2005-02-16,26.41,26.79
XRAY,2005-02-17,19.51,26.67
XRAY,2005-02-18,22.01,26.43
XRAY,2005-02-22,27.97,25.77
XRAY,2005-02-23,26.57,25.75
XRAY,2005-02-24,62.78,25.56
XRAY,2005-02-25,59.14,25.67
XRAY,2005-02-28,43.35,25.65
XRAY,2005-03-01,35.32,25.62
XRAY,2005-03-02,17.41,25.73
XRAY,2005-03-03,27.52,25.70
XRAY,2005-03-04,19.22,25.93
XRAY,2005-03-07,20.05,26.04
XRAY,2005-03-08,19.05,25.68
XRAY,2005-03-09,17.18,25.62
XRAY,2005-03-10,24.06,25.38
XRAY,2005-03-11,21.10,25.26
XRAY,2005-03-14,27.04,25.32
XRAY,2005-03-15,29.36,24.99
XRAY,2005-03-16,38.82,24.66
XRAY,2005-03-17,26.60,24.50
XRAY,2005-03-18,49.74,24.40
XRAY,2005-03-21,31.47,24.64
XRAY,2005-03-22,52.57,24.93
XRAY,2005-03-23,33.75,24.83
XRAY,2005-03-24,20.39,24.76
XRAY,2005-03-28,15.95,24.76
XRAY,2005-03-29,29.69,24.95
XRAY,2005-03-30,24.17,25.33
XRAY,2005-03-31,27.42,25.41
XRAY,2005-04-01,27.52,25.11
XRAY,2005-04-04,19.25,25.02
XRAY,2005-04-05,16.46,25.49
XRAY,2005-04-06,17.67,25.65
XRAY,2005-04-07,22.09,26.19
XRAY,2005-04-08,20.67,25.97
XRAY,2005-04-11,11.20,25.85
XRAY,2005-04-12,19.79,26.04
XRAY,2005-04-13,8.07,25.93
XRAY,2005-04-14,14.46,25.80
XRAY,2005-04-15,27.22,25.66
XRAY,2005-04-18,19.49,25.69
XRAY,2005-04-19,19.21,25.48
XRAY,2005-04-20,25.33,25.45
XRAY,2005-04-21,17.95,26.00
XRAY,2005-04-22,14.71,25.69
XRAY,2005-04-25,25.81,25.69
XRAY,2005-04-26,74.15,25.35
XRAY,2005-04-27,29.05,25.44
XRAY,2005-04-28,30.92,25.27
XRAY,2005-04-29,27.45,25.52
XRAY,2005-05-02,33.08,25.37
XRAY,2005-05-03,28.68,25.48
XRAY,2005-05-04,17.78,25.65
XRAY,2005-05-05,25.49,25.74
XRAY,2005-05-06,27.13,25.96
XRAY,2005-05-09,15.95,26.10
XRAY,2005-05-10,18.55,25.96
XRAY,2005-05-11,19.79,26.25
XRAY,2005-05-12,19.57,26.02
XRAY,2005-05-13,22.28,25.98
XRAY,2005-05-16,14.89,26.39
XRAY,2005-05-17,13.86,26.34
XRAY,2005-05-18,27.98,26.65
XRAY,2005-05-19,18.05,26.69
XRAY,2005-05-20,13.23,26.59
XRAY,2005-05-23,16.45,26.52
XRAY,2005-05-24,20.75,26.38
XRAY,2005-05-25,25.36,26.37
XRAY,2005-05-26,36.94,26.10
XRAY,2005-05-27,23.31,26.19
XRAY,2005-05-31,105.25,26.65
XRAY,2005-06-01,27.19,26.60
XRAY,2005-06-02,21.83,26.67
XRAY,2005-06-03,16.92,26.65
XRAY,2005-06-06,18.77,26.61
XRAY,2005-06-07,14.69,26.69
XRAY,2005-06-08,19.99,26.42
XRAY,2005-06-09,16.05,26.53
XRAY,2005-06-10,14.70,26.16
XRAY,2005-06-13,13.15,26.46
XRAY,2005-06-14,10.74,26.43
XRAY,2005-06-15,13.58,26.16
XRAY,2005-06-16,13.45,26.15
XRAY,2005-06-17,47.82,26.18
XRAY,2005-06-20,49.57,25.62
XRAY,2005-06-21,47.50,25.27
XRAY,2005-06-22,44.09,25.68
XRAY,2005-06-23,34.18,25.79
XRAY,2005-06-24,28.78,25.60
XRAY,2005-06-27,22.07,25.66
XRAY,2005-06-28,13.63,25.78
XRAY,2005-06-29,18.84,25.54
XRAY,2005-06-30,27.97,25.25
XRAY,2005-07-01,22.02,25.32
XRAY,2005-07-05,17.73,25.25
XRAY,2005-07-06,35.60,24.92
XRAY,2005-07-07,21.67,24.93
XRAY,2005-07-08,27.67,24.86
XRAY,2005-07-11,29.39,24.77
XRAY,2005-07-12,32.09,24.58
XRAY,2005-07-13,19.45,24.59
XRAY,2005-07-14,14.25,24.49
XRAY,2005-07-15,26.93,24.32
XRAY,2005-07-18,17.55,24.38
XRAY,2005-07-19,15.16,24.32
XRAY,2005-07-20,15.58,24.40
XRAY,2005-07-21,26.10,24.23
